"Genre","Content","Audience","Income","RATING","ID"
"Drama","PG13",17099.84,1424.69,"Average",18372
"Drama","R",37299.98,48335.73,"Great",18373
"Documentary","PG",32938.57,17551.02,"Average",18374
"Drama","R",2111.68,25782.06,"Great",18375
"Action","PG",15398.12,44178.48,"Great",18376
"Documentary","PG13",27593.52,19919.3,"Average",18377
"Drama","R",26875.03,5751.09,"Average",18378
"Comedy","PG",8326.55,11958.41,"Average",18379
"Documentary","PG13",28440.68,14216.69,"Average",18380
"Documentary","PG13",27596.4,48339.12,"Average",18381
"Documentary","PG13",36795.92,44129.39,"Great",18382
"Documentary","R",21369.19,36934.52,"Average",18383
"Documentary","PG",16085.38,34152.21,"Great",18384
"Documentary","R",16591.13,12155.91,"Average",18385
"Drama","R",33107.43,49267.38,"Great",18386
"Action","PG",26098.27,22370.56,"Great",18387
"Comedy","PG13",24592.32,19466.65,"Average",18388
"Comedy","PG13",5310.77,46418.96,"Great",18389
"Comedy","R",35409,11493.49,"Average",18390
"Action","R",21691.15,847.8,"Average",18391
"Action","R",27078.33,24801.83,"Average",18392
"Drama","PG",1561,30876.81,"Great",18393
"Action","PG13",18649.51,42151.02,"Great",18394
"Drama","R",5961.15,13131.44,"Great",18395
"Documentary","R",25012.33,38748.24,"Average",18396
"Comedy","PG13",26731.37,16328.9,"Average",18397
"Documentary","R",29474.89,39947.19,"Average",18398
"Action","PG13",2195.59,46192.46,"Great",18399
"Drama","R",21706.11,8574.17,"Great",18400
"Documentary","PG13",31038.11,21997.83,"Average",18401
"Drama","PG13",28192.25,9409.94,"Average",18402
"Documentary","R",33508.64,16029.36,"Average",18403
"Action","PG13",22840.36,8332.46,"Average",18404
"Action","PG13",4911.33,5487.94,"Average",18405
"Action","PG",29779.08,17263.28,"Average",18406
"Comedy","R",18234.61,2721.81,"Average",18407
"Drama","PG",14022.56,11443.16,"Average",18408
"Drama","PG13",26059.92,41688.44,"Average",18409
"Comedy","PG",2848.17,17081.66,"Great",18410
"Documentary","R",37912.98,28973.66,"Average",18411
"Comedy","PG",8581.74,30323.19,"Great",18412
"Comedy","R",25575.28,45745.6,"Average",18413
"Comedy","PG13",34109.55,13471.47,"Average",18414
"Action","PG13",23142.58,5748.24,"Average",18415
"Comedy","PG",36972.02,25305.07,"Average",18416
"Action","PG",15302.29,9141.9,"Average",18417
"Drama","PG",3575.27,38142.99,"Great",18418
"Action","R",37952.96,14188.2,"Average",18419
"Action","PG13",2790.71,16515.85,"Great",18420
"Drama","PG13",10163.8,2252.85,"Average",18421
"Comedy","PG",24504.73,6326.01,"Great",18422
"Drama","PG",18370.77,3111.87,"Average",18423
"Drama","PG",11026.31,45549.67,"Great",18424
"Documentary","PG",29683.87,17099.68,"Average",18425
"Documentary","PG",1476.19,7428.73,"Great",18426
"Drama","PG",5804.42,11329.39,"Average",18427
"Action","R",1737.54,22181.67,"Great",18428
"Drama","PG13",32718.85,21116.2,"Average",18429
"Drama","R",23446.42,5315.48,"Great",18430
"Documentary","R",11954.69,14477.77,"Average",18431
"Documentary","PG",31862.8,26914.28,"Average",18432
"Documentary","R",1668.15,46567.34,"Great",18433
"Comedy","R",22978.5,41887.74,"Average",18434
"Documentary","PG",6652.24,48948.4,"Great",18435
"Action","PG",1854.2,30286.28,"Great",18436
"Drama","PG",14548.21,10524.31,"Average",18437
"Documentary","PG13",28386.64,33139.19,"Average",18438
"Documentary","PG13",32186.2,35102.77,"Average",18439
"Documentary","R",28398.16,7743.51,"Average",18440
"Comedy","PG13",30866.35,27244.07,"Average",18441
"Comedy","PG",36890.16,10950.01,"Great",18442
"Comedy","R",20002.44,35395.75,"Average",18443
"Drama","PG",18202.32,28311.27,"Average",18444
"Documentary","R",23837.39,13143.19,"Average",18445
"Documentary","PG",14320.45,14103.9,"Average",18446
"Drama","PG13",37085.3,11699.82,"Average",18447
"Documentary","PG13",19047.38,3953.05,"Average",18448
"Documentary","R",20613.34,23155.02,"Average",18449
"Documentary","R",35401.45,37486.22,"Great",18450
"Drama","PG13",3301.93,14190.6,"Great",18451
"Action","PG",18418.56,14369.2,"Average",18452
"Drama","PG",25459.6,27593.23,"Average",18453
"Drama","R",3353.47,30429.11,"Great",18454
"Action","PG13",39561.58,20867.81,"Average",18455
"Comedy","R",26278.1,5010.83,"Average",18456
"Drama","PG13",10481.24,20396.98,"Average",18457
"Documentary","R",29639.65,18122.85,"Average",18458
"Action","PG13",38108.27,34613.77,"Average",18459
"Drama","PG",21136.29,20162.53,"Average",18460
"Action","PG13",26643.34,45142.2,"Average",18461
"Comedy","PG",39475.48,46847.75,"Average",18462
"Documentary","PG",6111.58,30275.47,"Great",18463
"Comedy","PG13",36025.08,30570.75,"Average",18464
"Comedy","R",15556.05,8993.78,"Average",18465
"Drama","PG",11786.37,28743.09,"Great",18466
"Comedy","PG",259.73,1305.1,"Great",18467
"Documentary","PG",25894.45,41494.17,"Average",18468
"Drama","R",35647.89,43809.05,"Great",18469
"Documentary","PG",26890.99,22897.35,"Average",18470
"Action","PG13",34240.21,35069.2,"Average",18471
"Drama","PG",4741.14,11749.39,"Great",18472
"Action","R",19321.11,4200.89,"Average",18473
"Action","PG",11851.86,48284.63,"Great",18474
"Drama","PG",22594.37,45705.5,"Great",18475
"Drama","PG13",14403.29,38287.93,"Great",18476
"Comedy","R",15189.27,4007.56,"Average",18477
"Comedy","PG13",18724.16,9397.64,"Average",18478
"Action","R",4050.87,12167.95,"Great",18479
"Comedy","PG13",5946.2,16565.48,"Great",18480
"Action","PG",34249.66,45947.66,"Average",18481
"Documentary","PG",36244.77,45573.17,"Average",18482
"Comedy","PG",9097.31,24855.88,"Great",18483
"Documentary","R",8526.85,11921.32,"Average",18484
"Comedy","PG",36136.74,28559.24,"Average",18485
"Drama","PG",6209.69,33031.13,"Average",18486
"Action","PG",8472.02,44867.41,"Great",18487
"Documentary","R",32147.14,34404.66,"Average",18488
"Documentary","PG13",32548.17,35794.26,"Average",18489
"Comedy","PG",36074.63,27762.61,"Great",18490
"Documentary","R",36264.19,17376.47,"Average",18491
"Action","R",4636.25,33800.79,"Great",18492
"Drama","PG",18980.38,49315.48,"Great",18493
"Action","PG13",33107.05,2564.93,"Average",18494
"Action","PG13",31140.69,10922.04,"Average",18495
"Documentary","PG13",39473.78,36497.38,"Great",18496
"Drama","PG13",11126.34,27061.62,"Great",18497
"Drama","R",22692.15,1681.7,"Great",18498
"Comedy","R",36692.78,32710.88,"Average",18499
"Comedy","R",9323.6,17405.4,"Average",18500
"Drama","PG",34718.83,2829.17,"Average",18501
"Action","R",14129.52,15463.75,"Average",18502
"Documentary","PG13",23276.92,8400.74,"Average",18503
"Drama","R",29823.37,17173.06,"Great",18504
"Action","R",26798.39,47530.07,"Average",18505
"Action","PG13",13067.35,4872.66,"Average",18506
"Comedy","PG13",222.62,48188.57,"Great",18507
"Drama","PG13",29854.02,23643.41,"Average",18508
"Comedy","R",14247.51,13591.4,"Average",18509
"Comedy","PG",8083.48,47432.85,"Great",18510
"Drama","PG13",5358.13,31356.28,"Great",18511
"Documentary","PG",6079,1898.22,"Great",18512
"Documentary","PG13",22479.53,33604.8,"Average",18513
"Drama","PG",14941.52,35392.07,"Great",18514
"Comedy","PG",39889.99,8095.68,"Average",18515
"Drama","PG",9893.12,22233.32,"Great",18516
"Documentary","R",28632.28,32497.95,"Average",18517
"Action","R",15821.48,48513.07,"Great",18518
"Documentary","R",1893.58,31741.33,"Great",18519
"Action","R",9868.83,45818.74,"Great",18520
"Documentary","PG",14270.62,36222.53,"Great",18521
"Drama","PG13",30647.73,14237.91,"Average",18522
"Documentary","PG13",22527.08,895.74,"Average",18523
"Action","PG",30958.25,11711.04,"Average",18524
"Comedy","PG13",450.94,33896.2,"Great",18525
"Drama","PG",14611.77,27511.91,"Average",18526
"Drama","PG",22658.05,43729.88,"Average",18527
"Drama","PG13",36217.98,16566.09,"Average",18528
"Documentary","PG13",30205.89,43959.65,"Average",18529
"Documentary","PG",10884.58,8387.7,"Average",18530
"Drama","PG13",33620.28,941.29,"Average",18531
"Comedy","PG",13035.74,3307.94,"Average",18532
"Comedy","PG",25990.7,40503.63,"Average",18533
"Action","R",4256.23,12141.94,"Great",18534
"Documentary","R",38095.05,42979.05,"Average",18535
"Drama","PG",15210.45,41978.73,"Great",18536
"Action","R",2912.44,49540.23,"Great",18537
"Action","R",375.38,10108.96,"Great",18538
"Action","PG",25714.2,18752.58,"Average",18539
"Action","PG",25109.36,26124.5,"Average",18540
"Drama","R",4222.91,46611.77,"Great",18541
"Documentary","PG13",31251.95,16583.91,"Average",18542
"Documentary","PG",39798.04,3933.26,"Great",18543
"Drama","R",11214.55,25126.53,"Average",18544
"Documentary","PG13",8488.1,16722.14,"Average",18545
"Comedy","PG",33799.86,5359.35,"Average",18546
"Comedy","PG13",10251.66,32601.11,"Great",18547
"Drama","PG13",4814.7,46154.76,"Great",18548
"Comedy","R",11771.86,30914.83,"Average",18549
"Drama","R",27508.28,26138.23,"Great",18550
"Documentary","R",7989.02,32229.78,"Great",18551
"Drama","PG13",4512.8,49003.34,"Great",18552
"Comedy","R",31253.89,7616.86,"Average",18553
"Action","PG13",2587.44,39988.82,"Great",18554
"Drama","R",1258.69,15904.11,"Great",18555
"Action","PG",22370.66,39536.98,"Average",18556
"Drama","PG13",31877.84,3922.96,"Average",18557
"Documentary","PG",11574.23,38376.07,"Average",18558
"Action","R",9372.97,30963.12,"Great",18559
"Documentary","R",26433.74,49824.76,"Average",18560
"Comedy","R",15444.43,30193.67,"Average",18561
"Comedy","R",23024.42,28616.24,"Average",18562
"Comedy","R",3720.31,20624.85,"Great",18563
"Documentary","PG13",34538.06,9040.31,"Average",18564
"Comedy","PG13",10869.4,20653.61,"Average",18565
"Comedy","PG",24678.99,26085.15,"Average",18566
"Drama","PG",19573.86,11139.52,"Average",18567
"Drama","PG13",4721.96,25907.93,"Great",18568
"Drama","PG13",13137.83,46420.96,"Great",18569
"Action","PG",11100.77,40155.03,"Great",18570
"Drama","PG13",15295.07,5605.72,"Average",18571
"Drama","PG13",11438.73,3338.58,"Average",18572
"Comedy","PG13",22940.89,31841.8,"Great",18573
"Comedy","PG",34372.98,5524.29,"Average",18574
"Comedy","PG13",20984.2,39042.38,"Average",18575
"Comedy","R",9956.13,26082.99,"Great",18576
"Action","PG13",4408.44,39560.6,"Great",18577
"Drama","PG13",32897.37,6251.87,"Average",18578
"Comedy","R",15568.77,1901.29,"Average",18579
"Documentary","PG",35119.35,40915.97,"Average",18580
"Action","PG13",23897.3,45559.39,"Average",18581
"Action","R",22913.03,14908.3,"Average",18582
"Action","PG13",18140.65,23263.01,"Average",18583
"Drama","PG",27527.67,21590.57,"Average",18584
"Drama","PG",20431.79,24216.95,"Average",18585
"Action","PG13",35350.77,33054.98,"Average",18586
"Action","PG",5006.06,46559.36,"Great",18587
"Comedy","PG",34675.57,7437.18,"Average",18588
"Comedy","R",2108.93,44037.53,"Great",18589
"Drama","PG13",7333.4,18495.47,"Great",18590
"Documentary","PG13",17109.55,31061.78,"Average",18591
"Drama","PG",39097.2,38769.87,"Average",18592
"Drama","PG",22249.04,2987.07,"Average",18593
"Drama","PG",35270.67,25996.05,"Average",18594
"Comedy","R",24032.5,14996.89,"Average",18595
"Drama","R",15022.84,28055.78,"Great",18596
"Action","PG13",23007.67,11430.24,"Average",18597
"Documentary","R",24712.57,14528.8,"Average",18598
"Drama","PG",6936.48,8319.19,"Average",18599
"Drama","R",25868.91,6842.06,"Great",18600
"Documentary","R",22152.49,16508.06,"Average",18601
"Comedy","R",2000.63,40934.58,"Great",18602
"Drama","PG13",8019.66,24004.13,"Great",18603
"Comedy","PG13",22792.9,29866.7,"Average",18604
"Documentary","R",37020.24,35304.75,"Average",18605
"Drama","R",35095.82,21245.18,"Great",18606
"Action","PG13",21971.29,43634.3,"Average",18607
"Action","PG13",32007.76,27104.3,"Average",18608
"Documentary","R",7403.52,13865,"Average",18609
"Documentary","PG13",1677.47,13542.54,"Great",18610
"Documentary","PG",33880.68,37244.34,"Average",18611
"Drama","PG",19589.65,38939.97,"Average",18612
"Comedy","R",9370.28,25951.66,"Great",18613
"Documentary","R",21612.93,9928.34,"Average",18614
"Action","PG",19480.07,43429.75,"Great",18615
"Documentary","R",35774.2,43322.28,"Average",18616
"Action","PG13",22237.68,19557.47,"Average",18617
"Documentary","PG13",34074.79,6996.83,"Average",18618
"Comedy","PG13",37223.89,8094.8,"Average",18619
"Documentary","PG",15819.1,8448.83,"Average",18620
"Comedy","PG13",22540.56,3537.26,"Average",18621
"Comedy","PG13",34345.37,20612.35,"Average",18622
"Comedy","R",22300.64,28681.4,"Average",18623
"Action","PG",8594.61,29193.86,"Great",18624
"Comedy","R",2395.34,38333.28,"Great",18625
"Comedy","R",5089.23,10683.58,"Great",18626
"Documentary","R",13211.68,42550.19,"Great",18627
"Action","PG",22016.67,21133.63,"Average",18628
"Documentary","PG13",24235.09,29527.59,"Average",18629
"Drama","PG",22658.41,2577.07,"Average",18630
"Comedy","PG13",26090.92,12952.01,"Average",18631
"Action","R",1581.8,38815.26,"Great",18632
"Comedy","PG",18619.7,39373.69,"Great",18633
"Action","PG13",5606.1,15047.33,"Great",18634
"Action","PG",8494.38,33824.6,"Great",18635
"Comedy","R",27774.98,30256.46,"Average",18636
"Comedy","PG13",1876.16,16447.53,"Great",18637
"Action","R",19885.27,3458.14,"Average",18638
"Comedy","PG13",15489.77,30769.68,"Average",18639
"Documentary","PG",36883.01,36026.93,"Average",18640
"Comedy","R",14459.8,19889.09,"Average",18641
"Drama","PG13",22446.44,35429.79,"Average",18642
"Action","PG13",15584.12,46659.9,"Great",18643
"Comedy","R",30572.25,27281.95,"Average",18644
"Action","R",20991.54,23045.63,"Average",18645
"Comedy","PG",13666.18,20536.8,"Average",18646
"Drama","PG",37315.92,10174.12,"Average",18647
"Documentary","PG13",38605.45,44212.96,"Average",18648
"Documentary","PG13",23323.43,16502.96,"Average",18649
"Comedy","PG13",31534.6,31307.92,"Average",18650
"Action","PG",24109.17,31213.76,"Average",18651
"Comedy","PG",10094.86,28712.4,"Great",18652
"Comedy","PG13",25388.97,36007.7,"Average",18653
"Comedy","PG13",27752.52,40667.36,"Average",18654
"Action","R",26639.22,30879.4,"Average",18655
"Comedy","PG",23415.31,2375.66,"Average",18656
"Documentary","PG",14770.33,44662.41,"Great",18657
"Comedy","PG13",25165.34,14871.81,"Average",18658
"Action","R",32284.02,47559.97,"Average",18659
"Documentary","PG",8034.33,30451.38,"Great",18660
"Comedy","R",39028.05,27844.13,"Average",18661
"Documentary","PG13",3600.73,42978.29,"Average",18662
"Comedy","PG",38343.03,45451.04,"Average",18663
"Documentary","PG13",12723.28,37604.32,"Great",18664
"Action","R",6209.66,29415.46,"Average",18665
"Drama","PG",10543.85,47669.34,"Great",18666
"Drama","PG",4279.29,48904.53,"Great",18667
"Comedy","R",7327.54,49353.74,"Great",18668
"Drama","R",26632.78,36568.58,"Great",18669
"Comedy","PG",33274.73,4602.28,"Average",18670
"Documentary","PG13",12423.1,10867.11,"Average",18671
"Documentary","R",830.25,7611.99,"Great",18672
"Drama","R",4004.29,15047.27,"Great",18673
"Documentary","R",8422.93,46221.59,"Great",18674
"Drama","PG13",10641.94,26163.48,"Great",18675
"Action","PG",39081.35,13697.1,"Average",18676
"Drama","PG13",16837.62,23102.31,"Average",18677
"Comedy","PG",5445.79,41841.41,"Great",18678
"Action","PG",28404.91,35298.57,"Average",18679
"Action","R",36862.37,4469.74,"Average",18680
"Drama","R",34127.4,11472.66,"Great",18681
"Drama","PG13",4669,11840.06,"Great",18682
"Action","PG13",3687.28,31324.07,"Great",18683
"Action","PG13",4659.61,12299.61,"Great",18684
"Action","PG",324.34,34205.31,"Great",18685
"Drama","PG",39563.96,1374.25,"Average",18686
"Action","PG",37029.47,609.53,"Average",18687
"Documentary","PG",21118.65,29018.67,"Average",18688
"Drama","PG13",16172.66,12721.71,"Average",18689
"Documentary","R",32765.62,3485.58,"Great",18690
"Documentary","PG",6321.09,30105.42,"Great",18691
"Documentary","R",35819.63,20635.96,"Average",18692
"Comedy","PG13",697.17,32369.05,"Great",18693
"Action","R",10043.31,36649.37,"Great",18694
"Action","PG13",13766.31,12532.5,"Great",18695
"Drama","PG",9496.91,16558.71,"Average",18696
"Comedy","R",6867.69,41318.48,"Great",18697
"Comedy","PG",21616.76,12109.62,"Average",18698
"Documentary","PG13",37931.88,38359.96,"Average",18699
"Action","R",38476.19,7131.02,"Average",18700
"Comedy","R",16490.76,6049.8,"Great",18701
"Drama","PG",38506.95,38451.46,"Average",18702
"Drama","PG13",38459.19,41950.55,"Average",18703
"Documentary","PG13",27935.78,7126.91,"Average",18704
"Documentary","PG",32984.94,37170.63,"Average",18705
"Documentary","PG13",19428.82,6391.88,"Average",18706
"Comedy","R",16355.29,9108.68,"Average",18707
"Drama","PG",7214.4,35991.77,"Great",18708
"Action","PG13",973.95,40344.24,"Great",18709
"Comedy","R",36721.62,25516.95,"Average",18710
"Drama","PG13",3469.37,47357.69,"Great",18711
"Drama","R",18503.22,24228.45,"Great",18712
"Documentary","PG",28153.89,8702.08,"Average",18713
"Comedy","PG13",24951.68,22230.62,"Average",18714
"Documentary","PG13",23683.89,29532.1,"Average",18715
"Action","PG13",33594.49,5188.55,"Average",18716
"Action","PG",35802.49,1547.58,"Average",18717
"Documentary","R",13349.77,12855.26,"Average",18718
"Drama","R",34211.43,9295.21,"Average",18719
"Action","PG",4006.31,30585.44,"Great",18720
"Comedy","PG",34155.96,35112.35,"Average",18721
"Comedy","PG13",25503,39127.87,"Average",18722
"Drama","PG",28641.1,9457.49,"Average",18723
"Drama","PG13",31159.91,7855.73,"Average",18724
"Documentary","PG13",25917.95,35936.96,"Average",18725
"Drama","R",28671.3,28625.97,"Great",18726
"Drama","PG13",27970.5,22307.91,"Average",18727
"Action","R",17889.83,19882.07,"Average",18728
"Documentary","PG13",25866.73,35105.92,"Average",18729
"Comedy","PG",37828.51,2136.66,"Great",18730
"Drama","PG13",32532.65,25885.12,"Average",18731
"Drama","R",34756.6,11588.9,"Great",18732
"Drama","PG",14853.13,13715.59,"Average",18733
"Action","R",34019.99,7069.72,"Average",18734
"Action","PG13",3892.12,36456.33,"Great",18735
"Action","R",34735.38,26988.7,"Average",18736
"Drama","PG",29444.15,22194.99,"Great",18737
"Drama","PG",29193.92,21793.66,"Average",18738
"Comedy","PG13",4066.24,2279.81,"Average",18739
"Action","PG",33693.34,47148.07,"Average",18740
"Action","PG",7961.71,7516.04,"Average",18741
"Comedy","PG13",1116.75,13329.1,"Great",18742
"Action","PG",29006.26,41683.19,"Average",18743
"Action","PG13",10146.44,31361.95,"Great",18744
"Drama","PG13",9521.3,49965.34,"Great",18745
"Drama","R",32152.13,11282.07,"Great",18746
"Comedy","R",27395.09,11521.39,"Average",18747
"Drama","PG",29339.82,40329.72,"Average",18748
"Action","PG13",35022.82,17939.58,"Average",18749
"Documentary","R",36419.01,9541.14,"Average",18750
"Documentary","PG13",28814.46,45650.7,"Average",18751
"Documentary","PG",12886.78,26911.72,"Great",18752
"Drama","PG",32275.54,41286.81,"Average",18753
"Action","PG13",26699.94,1157.26,"Great",18754
"Documentary","PG13",27384.95,21278.52,"Average",18755
"Comedy","R",15675.82,21800.58,"Average",18756
"Action","PG13",4340.86,37490.17,"Great",18757
"Drama","PG13",5265.23,48608.26,"Great",18758
"Comedy","PG",34073.22,22089.02,"Average",18759
"Action","PG",38300.5,22206.56,"Average",18760
"Documentary","PG13",36889.34,12313.03,"Average",18761
"Drama","R",23449.57,12839.59,"Great",18762
"Documentary","R",2858.11,18804.99,"Great",18763
"Documentary","PG13",32878.26,22928.19,"Average",18764
"Comedy","PG13",39629.02,48894.89,"Average",18765
"Comedy","R",16617.84,36612.42,"Great",18766
"Comedy","PG13",6376.3,1260.33,"Great",18767
"Documentary","R",7472.02,44183.05,"Great",18768
"Action","PG",34673.53,8343.41,"Average",18769
"Action","PG",28985.68,16842.64,"Great",18770
"Action","R",29010.87,32914.49,"Average",18771
"Comedy","R",4849.9,39241.05,"Great",18772
"Comedy","PG",990.23,29526.53,"Great",18773
"Drama","PG",3354.85,44721.41,"Great",18774
"Documentary","R",11369.12,45402.27,"Great",18775
"Action","R",31872.54,16676.79,"Average",18776
"Action","PG",36467.91,18498.38,"Average",18777
"Action","R",1820.4,36986.7,"Great",18778
"Comedy","PG13",39569.06,21056.88,"Average",18779
"Documentary","R",35862.33,1797.83,"Great",18780
"Comedy","PG",453.85,33231.48,"Great",18781
"Action","R",7970.1,33137.82,"Great",18782
"Documentary","PG13",39587.33,6196.67,"Average",18783
"Documentary","PG13",27894.55,15832.78,"Average",18784
"Action","R",10480.94,13670.58,"Average",18785
"Action","PG",36073.06,3260.94,"Average",18786
"Action","PG13",3870.86,29390.65,"Great",18787
"Documentary","PG",20615.84,7834.3,"Great",18788
"Documentary","R",9879.48,10137.41,"Average",18789
"Drama","PG13",26978.45,31193.56,"Average",18790
"Documentary","PG",20079.97,27809.85,"Average",18791
"Comedy","PG13",24439.63,17134.36,"Average",18792
"Documentary","PG",10835.67,45236.92,"Great",18793
"Documentary","PG13",13586.14,41072.06,"Great",18794
"Documentary","PG",4538.93,40931.7,"Great",18795
"Drama","PG",5494.5,35799.12,"Great",18796
"Comedy","PG13",25892.74,41741.18,"Average",18797
"Comedy","R",14043.37,21964.51,"Average",18798
"Comedy","PG13",25952.23,7156.5,"Average",18799
"Documentary","R",353.64,12911.64,"Great",18800
"Action","R",11175.09,24070.28,"Great",18801
"Comedy","PG13",17130.92,4371.96,"Average",18802
"Documentary","PG13",24511.22,21861.18,"Average",18803
"Action","PG",38665.02,43730.65,"Average",18804
"Action","PG",11284.82,26748.77,"Great",18805
"Action","R",13209.1,860.84,"Average",18806
"Drama","PG13",6401.9,45166.25,"Great",18807
"Documentary","PG",393.78,24978.43,"Great",18808
"Comedy","PG",29866.99,23233.36,"Average",18809
"Action","PG13",258.76,26432.58,"Great",18810
"Documentary","PG13",11027.89,8298.43,"Average",18811
"Comedy","R",4106.51,29536.32,"Great",18812
"Action","PG",1264.54,13297.85,"Great",18813
"Action","R",495.33,41850.46,"Great",18814
"Documentary","PG13",15792.74,12346.8,"Average",18815
"Action","PG",13661.66,21378.78,"Average",18816
"Documentary","PG13",30103.04,38620.93,"Average",18817
"Drama","R",14500.32,26794.13,"Great",18818
"Action","PG13",16835.74,38766.18,"Great",18819
"Drama","PG13",36668.28,41597.61,"Average",18820
"Action","PG",21470.49,40686.07,"Average",18821
"Action","PG",7402.69,13454.15,"Average",18822
"Action","PG",11534.22,44902.66,"Great",18823
"Action","PG13",21138.13,17797.93,"Average",18824
"Action","R",7312.94,35237.17,"Great",18825
"Action","PG13",9055.09,26340.24,"Great",18826
"Documentary","R",12082.68,26910.88,"Great",18827
"Documentary","R",37551.74,1095.86,"Average",18828
"Action","PG13",33793.69,33809.72,"Average",18829
"Comedy","R",866.77,17307.26,"Great",18830
"Comedy","PG13",1356.07,46380.52,"Great",18831
"Action","PG13",17365.7,45026.24,"Great",18832
"Drama","R",20749.61,28007.94,"Great",18833
"Documentary","PG",6377.36,33178.23,"Great",18834
"Action","PG",38573.8,9109.87,"Average",18835
"Documentary","PG",4395.86,9147.37,"Great",18836
"Comedy","R",10691.05,40310.58,"Great",18837
"Drama","PG",12520.17,48139.66,"Average",18838
"Comedy","PG13",7022.63,10697.29,"Average",18839
"Drama","R",7775.03,19665.74,"Great",18840
"Documentary","PG",19760.52,3876.84,"Average",18841
"Action","PG",37524.04,19081.71,"Average",18842
"Documentary","PG",18369.19,12513.21,"Average",18843
"Action","R",29946.88,49027.42,"Average",18844
"Comedy","PG",21608.4,13887.09,"Average",18845
"Comedy","PG13",1201.17,47340.4,"Great",18846
"Drama","R",27288.92,29942.8,"Great",18847
"Comedy","R",36567.33,25622.1,"Average",18848
"Drama","R",17576.18,16576.63,"Great",18849
"Documentary","R",8270.14,15041.78,"Average",18850
"Drama","R",11119.21,24550.25,"Great",18851
"Documentary","PG13",20739.43,23976.66,"Great",18852
"Comedy","PG",26150.28,22895.01,"Average",18853
"Action","PG13",31340.2,6359.86,"Average",18854
"Action","R",39132.81,13189.31,"Average",18855
"Drama","R",30528.99,47009.87,"Great",18856
"Drama","PG",22890.64,21166.32,"Average",18857
"Drama","PG",26781.01,20144.7,"Average",18858
"Drama","R",38982.7,14776.03,"Great",18859
"Drama","PG13",7856.79,45493.13,"Great",18860
"Drama","PG13",33122.01,23763.32,"Average",18861
"Action","PG13",16839.64,36829.68,"Great",18862
"Documentary","PG13",35086.13,17593.12,"Average",18863
"Drama","PG",38933.69,36863.19,"Average",18864
"Action","PG13",13186.25,23743.94,"Average",18865
"Documentary","PG",11794.8,13729.16,"Average",18866
"Documentary","R",2983.37,6374.7,"Great",18867
"Drama","R",8835.97,7345.36,"Great",18868
"Comedy","PG13",31141.98,30334.99,"Average",18869
"Comedy","R",9251.07,29902.27,"Great",18870
"Drama","PG13",502.65,35566.49,"Great",18871
"Documentary","R",39503.57,36371.16,"Average",18872
"Action","PG13",11419.96,29031.32,"Great",18873
"Comedy","PG",12141.84,32690.22,"Great",18874
"Action","PG",19456.9,6636.66,"Average",18875
"Action","PG13",19271.63,15536.98,"Average",18876
"Documentary","PG",5549.2,22617.15,"Great",18877
"Comedy","PG13",26220.51,36865.18,"Average",18878
"Comedy","PG",11648.54,5789.44,"Average",18879
"Documentary","R",22080.26,3693.6,"Average",18880
"Drama","PG",38285.05,39214.03,"Great",18881
"Action","PG",6023.85,16416.83,"Great",18882
"Comedy","R",37902.68,28254.84,"Average",18883
"Comedy","PG13",29548.77,5711.76,"Average",18884
"Comedy","PG13",23539.74,3749.19,"Average",18885
"Drama","PG",20924.43,10494.41,"Average",18886
"Action","PG",7774.73,48977.82,"Great",18887
"Documentary","R",7901.16,22954.76,"Great",18888
"Drama","R",38323.76,37829.95,"Great",18889
"Drama","PG13",33714.1,19838.98,"Average",18890
"Action","R",18810.06,5513.32,"Average",18891
"Drama","R",13400.22,49086.57,"Great",18892
"Documentary","PG13",39999.39,31860.2,"Great",18893
"Comedy","PG",627.42,11820.04,"Great",18894
"Action","PG",23657.93,42926.69,"Great",18895
"Drama","PG13",33814.56,2243.76,"Average",18896
"Drama","R",8968.1,32892.3,"Great",18897
"Comedy","R",4064.15,25546.15,"Great",18898
"Action","PG",20165.34,41940.32,"Great",18899
"Action","PG13",19505.19,14841.33,"Average",18900
"Action","PG",24780.67,47258.99,"Average",18901
"Comedy","PG",26845.6,6234.41,"Average",18902
"Comedy","PG",13593.65,9198.42,"Average",18903
"Drama","PG",22163.87,46193.87,"Great",18904
"Comedy","R",20870.61,30560.72,"Average",18905
"Action","PG",11486.49,30083.93,"Great",18906
"Drama","PG",29824.85,47177.33,"Average",18907
"Drama","PG",26627.8,6282.3,"Average",18908
"Comedy","PG",13770.79,30599.46,"Great",18909
"Comedy","PG13",5285.3,34362.27,"Great",18910
"Drama","PG",18189.97,45388.19,"Great",18911
"Drama","PG13",10679.57,44540.99,"Great",18912
"Comedy","PG",34885.23,33673.4,"Average",18913
"Action","R",6889.02,27178.5,"Great",18914
"Drama","PG13",26384.27,36163.06,"Average",18915
"Documentary","PG",25946.66,36748.94,"Average",18916
"Action","R",27273.73,21134.24,"Average",18917
"Documentary","PG13",2272.75,43783.03,"Great",18918
"Action","R",3744.48,48208.04,"Great",18919
"Drama","R",29393.13,39842.11,"Great",18920
"Comedy","PG13",32317.51,7708.86,"Average",18921
"Comedy","PG",27898.33,17106.95,"Average",18922
"Drama","PG",31075.14,15928.95,"Average",18923
"Action","R",30251.14,14043.35,"Average",18924
"Drama","PG13",10241.02,18687.21,"Average",18925
